userName,score,content,publishTime,replyCount,usefulCount,touristType,ipLocatedName,content_cleaned,publish_datetime,date,month,weekday,hour,season,content_length,score_level,high_useful
ViktorijaLina,1.0,"这可能是我们3周中国之旅中最令人失望的经历 - 迷人的仙溪秀令人难以置信地拥挤和疯狂,以至于你进入了不安全的人群。人们在推推推推,正在跑步,而不是专门为个人(没有透露的东西)而专门为个人提供的座位。早来无济于事,因为人们只在规定的时间允许进来,所以你仍然只是站在外面。我们最终离开了,因为整个经历都开始给我们恐慌的攻击。这些门票的价格也太高了有人真的从这笔交易中赚钱了不要因为这个骗局而跌倒。",1780830496000,0,0,情侣夫妻,未知,这可能是我们3周中国之旅中最令人失望的经历  迷人的仙溪秀令人难以置信地拥挤和疯狂以至于你进入了不安全的人群。人们在推推推推正在跑步而不是专门为个人没有透露的东西而专门为个人提供的座位。早来无济于事因为人们只在规定的时间允许进来所以你仍然只是站在外面。我们最终离开了因为整个经历都开始给我们恐慌的攻击。这些门票的价格也太高了有人真的从这笔交易中赚钱了不要因为这个骗局而跌倒。,2026-06-07 19:08:16,2026-06-07,6,6,19,夏季,187,低,False
YoYo_9F8I9Q7H,3.0,有大雾，上山看不见，环保车坐晕了，累,1758413460000,0,0,陪同父母,河北,有大雾，上山看不见，环保车坐晕了，累,2025-09-21 08:11:00,2025-09-21,9,6,8,秋季,18,中,False
_TI***4f,5.0,"太好了!一定要去参观!为了这个公园,值得去张家",1777640003000,0,0,朋友出游,未知,太好了一定要去参观为了这个公园值得去张家,2026-05-01 20:53:23,2026-05-01,5,4,20,春季,20,高,False
YoYo_1N7T7V2J,5.0,张家界 真的特别漂亮 来了不后悔，雨天有雨天景色，云雾缭绕的，晴天有晴天蓝天白云，真是各有千秋，感叹大自然的鬼斧神工，连地面都有化石,1723639444000,0,0,家庭亲子,贵州,张家界 真的特别漂亮 来了不后悔，雨天有雨天景色，云雾缭绕的，晴天有晴天蓝天白云，真是各有千秋，感叹大自然的鬼斧神工，连地面都有化石,2024-08-14 20:44:04,2024-08-14,8,2,20,夏季,66,高,False
YoYo_6U8F0U3H,5.0,山川壮美，风景宜人,1775616965000,0,0,家庭亲子,贵州,山川壮美，风景宜人,2026-04-08 10:56:05,2026-04-08,4,2,10,春季,9,高,False
YoYo_6F9T8Y3F,1.0,体验感太差了，特意反向走还是到处都是人从众，一整天不是在排队就是在排队，索道排很久，每个景点交通车排队也很久，景点看不了几份钟，都在排队了，一点游玩的乐趣都没有,1723366366000,0,0,,湖南,体验感太差了，特意反向走还是到处都是人从众，一整天不是在排队就是在排队，索道排很久，每个景点交通车排队也很久，景点看不了几份钟，都在排队了，一点游玩的乐趣都没有,2024-08-11 16:52:46,2024-08-11,8,6,16,夏季,80,低,False
YoYo_6J6R5H8C,4.0,风景好，但把景区内的原居民都撵出去之后，吃饭住宿远远没有以前方便。,1777428952000,0,0,陪同父母,河南,风景好，但把景区内的原居民都撵出去之后，吃饭住宿远远没有以前方便。,2026-04-29 10:15:52,2026-04-29,4,2,10,春季,33,高,False
_TX***70,2.0,"我觉得最不值得的地方。只是4天入场费,去重点的地方需要坐缆车或电梯,我认为要付费,上下还是相当昂贵的。比去这个地方,建议去天门山。",1751803635000,0,0,家庭亲子,未知,我觉得最不值得的地方。只是4天入场费去重点的地方需要坐缆车或电梯我认为要付费上下还是相当昂贵的。比去这个地方建议去天门山。,2025-07-06 20:07:15,2025-07-06,7,6,20,夏季,61,低,False
YoYo_0O8V7E9Y,5.0,森林公园很大，门票有效期4天，4天内可以预约再次入园，第一次去可以玩两天。景区有接驳车，很方便。索道要单独买票，可以买个索套票。金鞭溪夏天很凉爽，带小孩可以去踩水，还有猴子。,1759237515000,0,0,家庭亲子,四川,森林公园很大，门票有效期4天，4天内可以预约再次入园，第一次去可以玩两天。景区有接驳车，很方便。索道要单独买票，可以买个索套票。金鞭溪夏天很凉爽，带小孩可以去踩水，还有猴子。,2025-09-30 21:05:15,2025-09-30,9,1,21,秋季,87,高,False
匿名用户,5.0,20多年前来过一次，张家界真的是非常有特色的中国山水景点了。可惜游玩时间不多只玩了一天，基本精华景点由逛了一遍，ps 猴子很好玩，但是很凶，记得保护好自己,1697775331000,0,0,朋友出游,河南,20多年前来过一次，张家界真的是非常有特色的中国山水景点了。可惜游玩时间不多只玩了一天，基本精华景点由逛了一遍，ps 猴子很好玩，但是很凶，记得保护好自己,2023-10-20 12:15:31,2023-10-20,10,4,12,秋季,77,高,False
lite1021,5.0,很不错，值得一去，袁家界张家界天子山乌龙寨都很好，但金鞭溪和十里画廊没多大意思。关键是携程门票有个大坑，比门票说是4天有效，但时间是从你买票开始算，不是你第一次近景点开始算的。切记切记。只有在携程买的门票是这样的。,1568516160000,0,0,,,很不错，值得一去，袁家界张家界天子山乌龙寨都很好，但金鞭溪和十里画廊没多大意思。关键是携程门票有个大坑，比门票说是4天有效，但时间是从你买票开始算，不是你第一次近景点开始算的。切记切记。只有在携程买的门票是这样的。,2019-09-15 10:56:00,2019-09-15,9,6,10,秋季,107,高,False
YoYo_6A8L7W5K,5.0,风景震撼，值得体验,1775442002000,0,0,家庭亲子,江苏,风景震撼，值得体验,2026-04-06 10:20:02,2026-04-06,4,0,10,春季,9,高,False
Olga as,5.0,"这地方真是太美了,但是天气一定很幸运,值得一去",1777182028000,0,0,情侣夫妻,未知,这地方真是太美了但是天气一定很幸运值得一去,2026-04-26 13:40:28,2026-04-26,4,6,13,春季,21,高,False
匿名用户,5.0,"这个地方的规模和美丽令人吃惊!周末几乎没有排队,但是看台上有很多人。如果有1天的入场券,那就更好了。",1782916672000,0,0,情侣夫妻,未知,这个地方的规模和美丽令人吃惊周末几乎没有排队但是看台上有很多人。如果有1天的入场券那就更好了。,2026-07-01 22:37:52,2026-07-01,7,2,22,夏季,47,高,False
YoYo_3W8U5Z9F,5.0,游玩体验相当，哇塞。,1774953619000,0,0,单独旅行,山西,游玩体验相当，哇塞。,2026-03-31 18:40:19,2026-03-31,3,1,18,春季,10,高,False
21xMatt,4.0,"各个公园都很美丽,景色和游行都很棒(虽然在决定坐公交车前高点时心情很大,但总体情况在现场却很不对。在预订后,有人打电话给你解释你根据出行时间的不同日程,所以不太灵活,这是很不幸的。",1760563320000,0,0,朋友出游,未知,各个公园都很美丽景色和游行都很棒虽然在决定坐公交车前高点时心情很大但总体情况在现场却很不对。在预订后有人打电话给你解释你根据出行时间的不同日程所以不太灵活这是很不幸的。,2025-10-16 05:22:00,2025-10-16,10,3,5,秋季,84,高,False
YoYo_3H1A5J4H,5.0,导游小姐姐人非常好，预定时间的好多天前就一直在联系我，前面我去别的地方玩也耐心的告诉我怎么路线好，这个钱花的还是非常值的。,1633269205000,0,0,家庭亲子,,导游小姐姐人非常好，预定时间的好多天前就一直在联系我，前面我去别的地方玩也耐心的告诉我怎么路线好，这个钱花的还是非常值的。,2021-10-03 21:53:25,2021-10-03,10,6,21,秋季,61,高,False
匿名用户,4.0,"景色很美的公园,路线不太清楚,在不同路线之间需要一会儿,但一旦你了解机制就好了!不管怎样,只要问问员工,他就能指示我们正确的方向。",1762046941000,0,0,情侣夫妻,未知,景色很美的公园路线不太清楚在不同路线之间需要一会儿但一旦你了解机制就好了不管怎样只要问问员工他就能指示我们正确的方向。,2025-11-02 09:29:01,2025-11-02,11,6,9,秋季,59,高,False
YoYo_7N9A5F5V,5.0,"一家人在森林公园玩了两天，时常下雨，很凉爽！真是避暑的好地方，晚上不用开空调还盖被子的那种～只是山上雾气太大，第一天下午还遇上了大雨，错过了一些景色，有点遗憾。
第一天玩山上线路，游杨家界、天子山、袁家界
第二天早上可以多睡一会儿，慢慢游金鞭溪
注意：抬轿很坑、景区拉客导游注意避开、猴子很聪明可爱但要注意别被抢了",1598152884000,0,0,家庭亲子,,一家人在森林公园玩了两天，时常下雨，很凉爽！真是避暑的好地方，晚上不用开空调还盖被子的那种只是山上雾气太大，第一天下午还遇上了大雨，错过了一些景色，有点遗憾。 第一天玩山上线路，游杨家界、天子山、袁家界 第二天早上可以多睡一会儿，慢慢游金鞭溪 注意：抬轿很坑、景区拉客导游注意避开、猴子很聪明可爱但要注意别被抢了,2020-08-23 11:21:24,2020-08-23,8,6,11,夏季,156,高,False
匿名用户,4.0,"7点45分到公园,所有主要地点都能在4点5分内看,不知道可以在4天看什么。",1775882822000,0,0,朋友出游,未知,7点45分到公园所有主要地点都能在4点5分内看不知道可以在4天看什么。,2026-04-11 12:47:02,2026-04-11,4,5,12,春季,35,高,False
夏先森2026,5.0,张家界国家森林公园是世界自然遗产，世界地质公园，中国第一个国家森林公园，中国第一批5A级景区，独特的张家界地貌很棒,1778385645000,0,0,情侣夫妻,湖南,张家界国家森林公园是世界自然遗产，世界地质公园，中国第一个国家森林公园，中国第一批5A级景区，独特的张家界地貌很棒,2026-05-10 12:00:45,2026-05-10,5,6,12,春季,57,高,False
YoYo_5Z0Q4E4T,5.0,张家界风景秀丽，景色独特，国家森林公园真是值得4天的行程。我们定的门票一点也不浪费。携程订票放便不用取票，带好身份证即可，非常简单，一次非常满意的出游活动。,1711153785000,0,0,家庭亲子,江苏,张家界风景秀丽，景色独特，国家森林公园真是值得4天的行程。我们定的门票一点也不浪费。携程订票放便不用取票，带好身份证即可，非常简单，一次非常满意的出游活动。,2024-03-23 08:29:45,2024-03-23,3,5,8,春季,78,高,False
匿名用户,5.0,首先说的是风景秀丽确实是名不虚传值得一看，这个门票包含了索道的单成还是很好的，十分的便利就到了山顶，然后一路走到杨家界等就很便利，然后可以分几天去就可以不用很赶时间了，以后有机会再来这里看看吧，哈哈哈哈😄,1700706410000,0,0,单独旅行,广东,首先说的是风景秀丽确实是名不虚传值得一看，这个门票包含了索道的单成还是很好的，十分的便利就到了山顶，然后一路走到杨家界等就很便利，然后可以分几天去就可以不用很赶时间了，以后有机会再来这里看看吧，哈哈哈哈,2023-11-23 10:26:50,2023-11-23,11,3,10,秋季,101,高,False
匠月,5.0,张家界武陵源风景名胜区的山很值得一看，游玩的时候刚好天气有阴转晴的过程，阴天和晴天的景色都很壮观。喜欢天子山***公园、袁家界、黄石寨这几处俯瞰的峰林壮景，喜欢金鞭溪可爱的猴子们，享受溪水流动、虫鸣鸟叫的声音。森林公园很大，去之前最好做做攻略，推荐自由行，除了热门景点还能看到很多人少却美丽的风景。,1604753551000,0,0,单独旅行,,张家界武陵源风景名胜区的山很值得一看，游玩的时候刚好天气有阴转晴的过程，阴天和晴天的景色都很壮观。喜欢天子山公园、袁家界、黄石寨这几处俯瞰的峰林壮景，喜欢金鞭溪可爱的猴子们，享受溪水流动、虫鸣鸟叫的声音。森林公园很大，去之前最好做做攻略，推荐自由行，除了热门景点还能看到很多人少却美丽的风景。,2020-11-07 20:52:31,2020-11-07,11,5,20,秋季,146,高,False
